cliente,recencia,frequencia,valor_monetario,periodo,grupo
189996,161,1,160.129999,161,3
189999,9,14,166.657856,242,1
190001,243,1,44.61,243,3
190003,16,2,225.924999,118,2
190004,2,6,355.298332,240,5
190007,236,1,124.59,236,3
190008,243,1,247.999999,243,3
190009,12,6,115.018333,127,2
190011,40,5,80.677999,240,5
190012,67,3,663.946665,204,4
190017,61,6,106.411666,242,5
190020,240,1,33.75,240,3
190021,117,6,230.828332,241,5
190030,2,14,77.761428,224,1
190032,167,3,212.253333,234,3
190033,6,5,63.852,235,5
190035,232,1,49.74,232,3
190038,231,2,9.685,241,3
190041,14,8,178.082499,238,5
190043,156,7,120.54857,212,3
190044,242,1,55.56,242,3
190046,223,2,260.789999,229,3
190047,208,3,66.356666,241,3
190050,19,9,46.511111,243,5
190053,201,2,561.779999,234,4
190054,192,1,202.24,192,3
190056,1,8,346.344999,243,5
190057,7,10,273.819999,242,5
190059,172,4,55.9175,241,3
190060,16,6,43.153333,226,5
190062,191,7,51.154285,243,3
190063,197,7,146.369998,239,3
190064,208,3,14.3,237,3
190065,117,2,194.039999,242,3
190067,92,5,282.485999,224,5
190068,198,2,104.68,210,3
190070,24,15,53.905333,239,1
190072,105,8,149.993749,243,5
190074,218,1,149.699999,218,3
190075,109,1,10.44,109,2
190076,233,1,83.34,233,3
190081,1,9,236.457776,243,5
190083,91,2,37.12,224,5
190084,24,1,10.86,24,2
190087,183,2,476.559999,241,4
190088,168,6,80.541666,239,3
190090,24,19,89.697894,243,1
190095,18,2,29.185,243,5
190097,168,1,166.16,168,3
190098,14,3,62.556666,236,5
190102,1,27,93.354814,243,1
190103,220,2,50.625,234,3
190104,192,1,290.01,192,3
190105,15,7,54.198571,213,5
190107,91,2,516.769997,207,4
190108,206,2,167.98,239,3
190113,94,2,43.31,103,2
190115,234,1,218.169999,234,3
190116,159,6,136.759999,239,3
190117,121,4,140.6125,242,3
190118,10,33,103.760302,229,1
190128,2,16,114.434374,242,1
190131,13,6,204.161666,241,5
190132,124,2,27.715,242,3
190133,14,10,39.641,238,5
190134,12,4,748.514998,154,4
190140,32,5,246.013999,183,5
190142,212,4,88.024999,235,3
190144,101,2,290.775,218,5
190146,198,1,321.45,198,3
190147,82,3,77.883333,242,5
190148,118,10,81.533,240,5
190150,19,7,632.379998,214,4
190151,56,5,164.065999,224,5
190152,51,7,300.014285,217,5
190157,55,5,127.767999,202,5
190159,122,11,100.982727,225,5
190162,12,6,73.523333,205,5
190163,150,3,77.296666,239,3
190165,32,9,77.174443,242,5
190166,132,2,88.175,198,3
190167,17,29,235.352068,234,1
190168,14,31,36.785806,238,1
190169,1,10,34.770999,120,5
190170,120,6,65.475,241,3
190173,217,1,66.74,217,3
190176,52,7,81.427142,240,5
190179,237,1,52.12,237,3
190180,160,5,26.937999,233,3
190181,109,8,225.766248,239,5
190183,3,11,164.122726,217,5
190184,15,5,587.009998,183,4
190185,20,4,267.989999,238,5
190188,35,1,11.27,35,2
190189,162,9,189.432222,242,3
190191,142,5,282.543999,212,3
190192,215,2,44.895,225,3
190193,204,2,324.354995,213,3
190197,204,1,22.98,204,3
190198,226,3,76.756666,240,3
190199,141,2,108.429999,167,3
190200,84,2,307.514999,217,5
190201,15,3,161.123332,39,2
190203,2,20,69.997999,230,1
190204,176,4,392.097498,243,4
190205,63,10,201.238999,214,5
190209,20,5,381.391999,223,5
190210,77,16,97.547499,236,1
190212,154,8,90.712499,234,3
190214,5,20,114.857999,242,1
190216,3,10,46.888,243,5
190217,4,7,411.081428,212,5
190218,130,7,184.589999,241,3
190219,29,2,854.885,224,4
190222,1,7,123.302857,240,5
190223,17,28,289.50357,243,1
190224,63,9,198.462221,238,5
190228,101,9,116.759999,225,5
190229,114,3,238.879999,242,3
190230,6,1,11.49,6,2
190231,17,4,34.347499,238,5
190233,28,4,625.407497,211,4
190234,212,2,352.399999,239,3
190235,21,13,62.393076,243,5
190237,164,7,38.23,211,3
190239,227,1,194.68,227,3
190241,3,13,139.276922,228,5
190244,152,2,87.059999,243,3
190245,14,24,164.440415,240,1
190249,91,3,258.363332,214,5
190250,15,10,83.930999,235,5
190251,99,6,258.918332,217,5
190252,21,11,234.185454,227,5
190256,99,3,59.486666,122,2
190257,176,4,111.689999,240,3
190258,92,5,112.77,231,5
190260,17,26,236.362692,243,1
190265,70,9,137.235555,242,5
190268,210,2,80.435,231,3
190273,214,1,75.13,214,3
190274,162,1,65.099999,162,3
190275,45,6,29.383333,238,5
190276,25,16,140.723124,235,1
190279,62,2,518.144999,215,4
190282,200,5,183.769999,239,3
190283,2,7,317.832856,214,5
190284,3,10,262.205999,231,5
190285,46,6,101.584999,152,5
190286,23,6,339.686666,177,5
190290,59,8,53.976249,232,5
190292,73,14,83.814285,243,5
190293,9,1,149.47,9,2
190294,80,8,69.134999,238,5
190295,30,11,48.687272,243,5
190296,1,7,265.767142,203,5
190297,65,13,93.673845,238,5
190298,194,2,26.83,199,3
190302,121,2,235.505,238,3
190303,235,2,147.325,243,3
190304,135,1,346.65,135,4
190305,1,2,504.119999,32,2
190307,14,4,194.3025,239,5
190310,1,9,15.323333,242,5
190311,28,13,218.605384,238,5
190312,63,5,688.929999,191,4
190315,175,3,48.58,209,3
190317,239,1,55.549999,239,3
190318,195,1,19.81,195,3
190319,206,1,9.83,206,3
190321,1,16,443.224374,240,1
190322,226,2,63.55,236,3
190323,109,9,111.968888,241,5
190324,142,10,59.681999,212,3
190325,58,16,166.188749,242,1
190326,1,11,102.940908,232,5
190329,196,1,116.24,196,3
190331,48,13,144.206153,242,5
190334,5,22,278.50909,240,1
190335,44,9,126.305555,177,5
190336,16,7,121.691428,232,5
190337,114,5,125.594,203,5
190338,15,9,140.847777,232,5
190340,3,23,145.201304,238,1
190349,241,1,5.99,241,3
190350,205,1,700.829998,205,4
190351,26,26,37.35923,243,1
190354,28,26,36.094999,242,1
190355,7,11,220.349998,191,5
190356,47,1,49.77,47,2
190357,69,2,215.394999,101,2
190358,217,5,32.03,242,3
190359,239,1,120.159999,239,3
190360,79,4,200.5875,138,2
190363,1,7,146.519999,191,5
190365,46,7,60.585714,238,5
190366,204,3,155.709999,243,3
190367,24,16,64.816874,242,1
190369,199,2,198.02,227,3
190370,20,1,19.98,20,2
190372,77,32,34.8225,243,1
190374,233,2,145.145,241,3
190376,203,1,423.21,203,4
190380,232,1,174.98,232,3
190382,75,8,87.321249,227,5
190383,26,21,161.346666,243,1
190384,8,13,19.583076,240,5
190385,188,5,240.287999,239,3
190386,79,10,40.845,227,5
190388,211,1,193.97,211,3
190389,2,2,226.699999,220,5
190391,21,3,48.08,207,5
190393,32,8,244.153749,170,5
190394,47,2,211.929999,203,5
190395,220,1,19.62,220,3
190398,18,2,32.84,20,2
190399,191,2,33.345,227,3
190400,6,17,276.204705,242,1
190402,107,2,327.645,157,4
190404,236,1,89.74,236,3
190405,106,3,212.576666,226,5
190406,61,2,249.655,210,5
190409,213,5,44.484,238,3
190410,28,7,95.357142,227,5
190411,215,1,591.399998,215,4
190415,2,9,63.109999,230,5
190416,38,9,93.113333,213,5
190418,32,1,32.45,32,2
190419,56,13,72.886153,243,5
190421,236,1,65.44,236,3
190422,24,16,284.187499,238,1
190423,227,1,7.23,227,3
190424,30,21,120.287618,229,1
190426,235,1,225.6,235,3
190428,27,1,590.6,27,4
190429,64,9,386.232221,242,5
190431,65,2,322.945,170,4
190433,74,1,183.08,74,2
190435,228,1,19.33,228,3
190436,44,5,322.877999,198,5
190437,191,1,310.26,191,3
190439,116,5,65.085999,219,3
190447,45,21,375.314285,243,1
190448,4,6,166.348333,228,5
190452,226,4,98.702499,241,3
190453,17,11,59.885454,241,5
190454,60,2,564.294999,243,4
190455,193,1,58.86,193,3
190459,78,1,84.61,78,2
190460,22,27,136.377407,243,1
190461,92,4,103.46,227,5
190463,62,3,85.88,236,5
190465,18,12,138.265832,212,5
190467,86,2,269.93,224,5
190471,181,6,236.613332,225,3
190472,22,9,708.626664,233,4
190473,220,2,69.665,243,3
190474,58,1,433.49,58,2
190476,14,7,40.038571,231,5
190478,242,1,258.83,242,3
190480,2,14,98.282142,227,1
190481,6,25,44.095599,200,1
190485,3,4,57.274999,227,5
190487,3,6,155.308333,242,5
190490,7,3,184.453333,232,5
190491,4,4,127.467499,169,5
190492,3,20,115.614499,231,1
190494,18,10,296.459999,162,5
190500,6,6,292.048332,239,5
190501,126,3,168.896666,238,3
190502,36,6,162.464999,178,5
190503,212,1,449.86,212,4
190505,212,3,53.28,225,3
190506,16,17,97.14647,239,1
190508,77,9,300.36111,241,5
190511,194,1,200.18,194,3
190514,2,10,215.592999,185,5
190515,19,7,65.382857,240,5
190517,49,5,112.64,232,5
190518,2,9,344.129999,243,5
190519,148,13,34.892307,239,5
190520,98,3,65.95,242,5
190521,15,26,164.367307,206,1
190524,210,1,186.74,210,3
190527,204,3,71.64,227,3
190530,25,4,479.144999,207,4
190531,106,4,167.762499,226,5
190535,35,3,134.683333,231,5
190536,112,5,77.898,195,3
190537,7,10,192.706999,236,5
190538,80,7,179.725713,242,5
190540,184,3,267.156666,237,3
190541,215,1,98.46,215,3
190543,64,3,406.826666,241,4
190544,122,4,131.1275,214,3
190545,12,30,70.205666,241,1
190546,25,6,306.316665,210,5
190551,212,3,119.019999,228,3
190552,240,1,122.09,240,3
190553,182,2,114.81,241,3
190554,150,1,215.08,150,3
190556,191,2,30.485,220,3
190562,131,3,444.516665,240,4
190564,6,12,151.216666,227,5
190565,7,25,109.995199,236,1
190566,234,1,6.99,234,3
190569,214,1,151.99,214,3
190570,239,1,81.34,239,3
190571,160,7,213.162856,238,3
190576,120,1,357.15,120,4
190577,99,7,158.904285,228,5
190579,90,3,245.736666,201,5
190580,145,1,256.13,145,3
190581,13,38,70.631578,221,1
190584,143,2,93.52,201,3
190585,101,7,147.857142,240,5
190586,13,10,116.785999,219,5
190588,216,2,176.47,243,3
190589,191,1,106.09,191,3
190590,41,3,130.406666,211,5
190596,94,5,138.091999,220,5
190598,9,2,229.255,54,2
190600,125,4,34.955,234,3
190601,94,5,46.03,198,5
190602,21,14,106.547857,213,1
190605,91,9,97.427777,242,5
190608,197,3,257.673332,221,3
190609,42,3,26.259999,112,2
190610,14,6,237.539998,204,5
190611,18,6,100.513333,225,5
190612,166,5,107.587999,206,3
190613,21,23,261.47826,238,1
190615,62,7,65.528571,231,5
190616,1,10,637.950998,232,4
190618,70,5,90.722,239,5
190619,3,16,127.724374,242,1
190620,64,4,222.902499,130,2
190626,203,4,93.5925,236,3
190628,7,1,66.089999,7,2
190629,22,16,185.403124,219,1
190631,169,1,22.3,169,3
190633,35,20,120.266999,243,1
190636,81,4,167.4575,186,5
190640,49,13,220.298459,238,5
190641,90,1,204.89,90,2
190642,1,2,361.325,61,2
190645,80,1,130.17,80,2
190647,11,17,183.224117,243,1
190653,199,7,365.514285,241,3
190659,1,17,42.814117,243,1
190661,30,8,90.819998,240,5
190662,32,4,241.194999,241,5
190663,24,13,111.694615,227,5
190665,56,12,110.5275,217,5
190666,112,5,81.053999,179,3
190670,211,3,181.979998,239,3
190671,236,1,405.33,236,3
190672,45,12,160.482499,241,5
190675,38,7,131.238571,241,5
190677,143,2,21.54,156,3
190678,137,4,412.762499,214,4
190679,30,18,108.633333,243,1
190680,42,18,116.498888,243,1
190681,2,24,56.787916,242,1
190682,238,1,328.23,238,3
190684,152,4,692.927496,220,4
190685,164,4,87.447499,214,3
190691,90,6,349.336665,225,5
190692,7,15,142.204666,233,1
190693,122,8,102.6925,213,5
190695,161,2,143.714999,201,3
190696,50,10,71.481999,234,5
190698,211,1,167.67,211,3
190700,7,24,201.929166,238,1
190701,7,3,174.78,56,2
190703,154,6,56.193333,209,3
190704,56,11,197.677272,211,5
190705,225,1,87.17,225,3
190706,19,11,19.728181,242,5
190711,11,23,234.423042,242,1
190713,225,1,8.49,225,3
190714,40,10,211.653999,243,5
190715,53,7,33.928571,238,5
190716,23,5,85.561999,239,5
190717,211,1,9.57,211,3
190719,13,29,51.012758,243,1
190723,240,1,222.789999,240,3
190724,28,10,328.863999,167,5
190725,96,2,131.089999,194,5
190727,72,9,169.307777,213,5
190728,54,9,91.917777,236,5
190731,28,11,143.030907,238,5
190733,64,10,141.934999,242,5
190736,2,14,79.403571,204,1
190737,177,20,30.5645,243,1
190738,65,6,379.414999,207,4
190740,238,1,275.5,238,3
190741,8,3,189.51,236,5
190742,30,23,63.15826,241,1
190743,237,1,140.22,237,3
190744,74,15,51.533333,212,1
190745,213,1,304.399998,213,3
190749,20,28,38.973571,240,1
190750,191,4,129.7225,241,3
190751,178,5,46.568,235,3
190752,77,12,98.766666,240,5
190755,166,1,59.95,166,3
190761,108,6,150.229999,242,5
190762,47,13,15.593076,238,5
190763,228,2,254.324999,239,3
190764,10,2,18.945,98,2
190766,73,9,110.918888,222,5
190767,239,1,218.33,239,3
190768,60,3,376.829998,212,4
190771,123,4,29.0375,217,3
190773,6,5,45.478,240,5
190774,22,19,103.434736,243,1
190775,217,4,36.835,240,3
190776,13,10,286.035999,239,5
190777,63,9,311.087776,243,5
190781,29,9,45.72,240,5
190784,37,4,146.104999,239,5
190785,38,8,381.381249,236,5
190786,1,20,91.836999,231,1
190787,24,11,249.22818,240,5
190790,114,12,88.886666,239,5
190791,239,1,81.99,239,3
190792,238,1,6.68,238,3
190793,176,5,285.235999,238,3
190795,4,19,126.27421,241,1
190796,220,3,34.67,241,3
190797,198,5,86.798,232,3
190798,101,9,229.537777,203,5
190803,3,11,85.005454,223,5
190805,163,14,50.322142,242,3
190806,1,13,160.438461,214,5
190807,9,15,170.362666,232,1
190809,137,1,160.21,137,3
190810,2,7,287.66857,243,5
190811,16,37,66.792702,243,1
190812,72,6,24.418333,231,5
190813,129,10,113.898999,239,5
190814,30,14,281.011427,236,5
190818,45,5,230.81,224,5
190819,3,9,58.851111,242,5
190820,171,5,166.74,238,3
190821,4,43,26.850697,241,1
190822,21,17,164.698234,241,1
190824,55,4,122.9225,224,5
190826,112,5,361.781999,238,4
190829,241,1,101.24,241,3
190831,215,1,45.31,215,3
190832,226,1,74.05,226,3
190833,230,1,19.96,230,3
190834,38,17,126.111764,221,1
190835,88,1,60.74,88,2
190836,14,9,292.137777,224,5
190837,162,15,31.499333,242,3
190838,21,6,606.426665,231,4
190842,49,21,80.933333,241,1
190843,138,10,140.436999,237,5
190845,102,4,119.4275,240,5
190846,175,6,102.066666,224,3
190851,239,1,538.829999,239,4
190853,172,4,125.7225,185,3
190854,42,5,93.033999,239,5
190856,193,3,24.596666,236,3
190859,162,3,128.366666,240,3
190860,169,2,94.86,191,3
190861,29,3,49.793333,242,5
190863,14,11,106.002727,115,5
190865,241,1,676.469999,241,4
190866,2,12,127.714165,221,5
190867,68,2,136.475,242,5
190869,243,1,167.71,243,3
190871,224,1,199.099998,224,3
190873,105,1,101.39,105,2
190875,56,2,258.064999,193,5
190876,236,1,72.729999,236,3
190877,68,9,112.202221,227,5
190878,56,6,1006.876664,213,4
190880,24,10,520.543998,234,4
190883,84,5,283.639999,191,5
190884,214,1,612.369999,214,4
190886,33,1,480.519999,33,2
190890,235,3,76.71,239,3
190891,218,3,250.353333,241,3
190892,2,8,208.196249,142,5
190893,137,1,10.47,137,3
190894,135,5,81.102,221,3
190895,39,11,87.270908,195,5
190896,19,20,45.708999,215,1
190897,70,9,196.955555,241,5
190901,116,2,23.21,124,2
190902,21,8,398.477495,243,5
190903,21,11,337.393635,243,5
190904,80,7,64.088571,243,5
190905,9,5,185.704,185,5
190908,231,1,134.759999,231,3
190910,9,8,222.357499,217,5
190913,133,2,81.43,149,3
190914,14,37,48.808378,242,1
190915,1,14,297.545713,230,5
190917,73,3,96.886666,166,5
190918,57,1,20.5,57,2
190919,242,1,233.78,242,3
190921,136,9,85.437777,243,3
190923,117,4,110.315,224,3
190925,243,1,494.409999,243,4
190926,40,10,475.171999,234,4
190927,157,3,138.349999,223,3
190930,173,1,3.99,173,3
190931,2,34,61.896764,242,1
190934,23,4,207.647499,213,5
190936,238,3,66.433332,240,3
190938,198,2,108.235,243,3
190939,215,1,775.1,215,4
190941,52,12,220.416666,241,5
190942,21,9,30.185555,206,5
190943,1,8,597.161248,213,4
190946,78,4,73.1475,239,5
190947,213,1,613.439998,213,4
190949,241,2,16.15,242,3
190950,161,2,106.475,197,3
190951,3,6,61.44,243,5
190952,243,1,100.32,243,3
190955,217,1,169.5,217,3
190959,143,11,211.09909,239,5
190962,1,30,224.450999,241,1
190963,201,2,149.564999,220,3
190964,27,6,388.704998,234,5
190966,42,3,430.036666,119,4
190969,14,2,852.314998,231,4
190971,213,2,221.89,243,3
190974,1,28,52.880714,243,1
190975,2,21,89.990952,241,1
190976,1,22,102.983181,243,1
190977,2,31,76.730322,241,1
190981,231,1,155.23,231,3
190982,1,13,83.717692,211,5
190983,217,2,43.515,235,3
190984,68,1,228.359998,68,2
190985,33,7,87.587142,236,5
190986,66,2,420.24,127,4
190988,93,3,393.209998,127,4
190990,10,8,14.91,238,5
190992,30,4,41.902499,210,5
190993,2,2,772.715,181,4
190995,127,13,61.579999,242,5
190996,62,7,136.567142,239,5
190997,114,1,504.009998,114,4
190998,91,9,141.66111,243,5
190999,1,15,234.549999,237,1
191000,69,4,14.7775,241,5
191001,179,1,249.01,179,3
191002,2,8,342.367499,225,5
191005,7,30,236.712999,232,1
191006,135,5,158.989999,232,3
191009,106,5,370.991999,242,4
191010,239,2,20.69,242,3
191011,14,16,126.883124,235,1
191012,3,8,157.364999,228,5
191014,131,6,71.204999,239,3
191016,191,11,51.290909,243,3
191017,182,3,31.813333,208,3
191019,184,1,7.47,184,3
191022,201,8,60.077499,243,3
191028,205,2,224.93,238,3
191029,155,3,307.453332,242,3
191030,172,1,15.32,172,3
191033,171,1,2.93,171,3
191036,2,9,91.663332,234,5
191037,2,9,320.677776,177,5
191038,87,8,346.812499,212,5
191047,58,7,110.534285,241,5
191048,16,18,127.605555,234,1
191052,64,5,112.159999,243,5
191053,206,2,139.83,239,3
191054,186,1,843.649998,186,4
191058,24,1,37.44,24,2
191062,239,1,77.679999,239,3
191064,23,3,56.986666,164,5
191065,27,1,217.629999,27,2
191066,16,8,98.697499,239,5
191067,83,5,173.479999,203,5
191068,34,9,77.341111,216,5
191070,242,1,12.56,242,3
191071,44,6,147.949999,215,5
191072,166,4,39.154999,230,3
191073,102,4,244.432499,208,5
191074,12,4,189.912499,242,5
191075,17,2,78.565,57,2
191076,91,2,336.024999,211,4
191080,92,1,972.399999,92,4
191081,203,2,222.95,224,3
191083,206,2,36.67,218,3
191087,171,4,221.444999,243,3
191088,21,9,77.388888,237,5
191089,7,12,138.180833,226,5
191094,231,2,128.765,240,3
191095,22,7,364.16857,204,5
191100,219,5,142.733999,240,3
191101,24,5,289.081999,234,5
191102,34,1,1.78,34,2
191103,215,2,30.545,226,3
191105,14,15,204.129333,241,1
191107,28,3,186.06,169,5
191109,144,8,110.488749,237,3
191111,17,8,304.082499,218,5
191112,217,1,32.97,217,3
191115,30,6,318.599999,211,5
191120,200,2,527.734999,233,4
191122,7,22,150.812727,241,1
191123,125,3,71.32,232,3
191124,205,1,87.839999,205,3
191126,136,3,39.253333,225,3
191127,5,16,276.551874,234,1
191128,228,1,134.3,228,3
191130,80,10,105.973999,233,5
191132,211,2,303.599999,239,3
191133,7,11,118.023636,242,5
191134,162,6,68.753333,240,3
191137,78,5,194.895999,241,5
191138,46,3,256.74,234,5
191139,30,11,158.18454500000001,243,5
191140,73,6,230.511666,178,5
